date,pres,temp,rh,wd,ws,mix,sun,rain
1/1/2017 0:00,1020.329412,17.73529412,94.41176471,307.3529412,2.741176471,136.6041667,19.15,0.1
1/2/2017 0:00,1019.1125,20,87.875,233.75,1.710416667,232.4708333,118.8791667,0.000001
1/3/2017 0:00,1017.8625,22.4375,84.54166667,149.375,1.266666667,422.3916667,171.375,
1/4/2017 0:00,1016.279167,22.39583333,78.22916667,123.75,2.208333333,466.5708333,172.3166667,
1/5/2017 0:00,1015.404167,20.5,86.97916667,284.7916667,2.75,430.1791667,168.5416667,
1/6/2017 0:00,1013.529167,21.08333333,88.3125,276.4583333,2.083333333,314.375,151.9291667,
1/7/2017 0:00,1011.2375,22.5,81.375,156.6666667,1.81875,478.6958333,202.7458333,
1/8/2017 0:00,1011.654167,22.5,88.64583333,100.2083333,2.122916667,497.3541667,162.3166667,
1/9/2017 0:00,1012.6125,22.875,89.66666667,125.2083333,3.045833333,592.3666667,154.3291667,0.1
1/10/2017 0:00,1013.070833,20.70833333,99.25,78.33333333,2.864583333,471.2541667,24.5125,16.3
1/11/2017 0:00,1012.154167,19.9375,100,60.625,3.633333333,437.725,6.958333333,18.6
1/12/2017 0:00,1014.675,14.33333333,98,28.54166667,5.379166667,465.6416667,6.754166667,28.5
1/13/2017 0:00,1016.466667,14.64583333,82.04166667,79.375,3.597916667,428.2958333,148.3083333,6.2
1/14/2017 0:00,1016.716667,16.125,81.22916667,53.95833333,2.504166667,373.6958333,180.4291667,
1/15/2017 0:00,1018.779167,16.6875,82.14583333,60.41666667,3.4125,416.925,140.3916667,
1/16/2017 0:00,1018.008333,15.79166667,92.5,55.20833333,2.7625,355.1125,115.95,0.000001
1/17/2017 0:00,1018.930435,16.39130435,92.10869565,73.26086957,3.110869565,314.9291667,65.13333333,1.1
1/18/2017 0:00,1019.425,17.72916667,92.22916667,115,2.129166667,318.5833333,131.8458333,0.000001
1/19/2017 0:00,1018.633333,19.0625,98.375,96.04166667,1.241666667,221.7583333,48.29166667,0.000001
1/20/2017 0:00,1020.758333,17.95833333,73.58333333,54.58333333,3.91875,331.5125,27.85416667,0.000001
1/21/2017 0:00,1024.404167,15.54166667,84.54166667,44.58333333,3.25,324.0833333,45.15833333,0.000001
1/22/2017 0:00,1024.904167,17.27083333,71.85416667,244.375,2.4875,408.2208333,171.3125,
1/23/2017 0:00,1023.279167,17.79166667,76.6875,73.54166667,1.833333333,389.1583333,182.4083333,
1/24/2017 0:00,1022.3,18.8125,76.60416667,72.91666667,1.7875,489.4208333,202.2875,
1/25/2017 0:00,1023.320833,21.35416667,74.77083333,110.2083333,1.764583333,398.9291667,147.7833333,
1/26/2017 0:00,1021.445833,20.8125,76.8125,121.4583333,2.139583333,423.825,141.7083333,
1/27/2017 0:00,1019.945833,20,81.5625,106.6666667,2.45,439.0708333,154.4458333,
1/28/2017 0:00,1014.925,20.625,84.10416667,117.2916667,3.7875,552.4125,219.2,
1/29/2017 0:00,1013.9875,20.89583333,82.35416667,91.66666667,2.472916667,462.9583333,174.4541667,
1/30/2017 0:00,1016.508333,21.375,82.22916667,90.625,2.202083333,444.925,169.3166667,
1/31/2017 0:00,1016.654167,20.3125,85.4375,110.2083333,2,546.625,224.6541667,
2/1/2017 0:00,1018.8,20.875,88.22916667,96.25,2.135416667,345.1166667,124.6333333,
2/2/2017 0:00,1019.404167,21.22916667,83.20833333,153.3333333,2.214583333,569.7583333,174.3,
2/3/2017 0:00,1016.529167,20.72916667,88.97916667,126.875,2.885416667,353.6833333,98.29583333,0.000001
2/4/2017 0:00,1013.258333,21.16666667,89.75,77.91666667,1.852083333,475.2166667,182.2333333,10.6
2/5/2017 0:00,1012.8,20.91666667,90.75,112.2916667,2.920833333,455.5458333,157.725,
2/6/2017 0:00,1011.7375,20.45833333,86.52083333,126.4583333,4.566666667,558.6125,80.5875,0.000001
2/7/2017 0:00,1011.425,21.9375,86.45833333,125.4166667,4.28125,633.8625,149.3916667,0.1
2/8/2017 0:00,1013.716667,21.52083333,81.125,72.08333333,3.779166667,587.7458333,158.6708333,0.5
2/9/2017 0:00,1019.633333,17.25,57.79166667,42.70833333,3.683333333,675.3041667,78.3,0.000001
2/10/2017 0:00,1021.4875,15.79166667,55.72916667,97.91666667,3.066666667,614.6166667,148.2375,
2/11/2017 0:00,1025.425,15.72916667,56.47916667,147.7083333,3.360416667,647.8125,180.0416667,
2/12/2017 0:00,1025.404167,16.83333333,59.14583333,156.4583333,2.091666667,490.1375,257.2791667,
2/13/2017 0:00,1024.7375,17.375,64.77083333,81.45833333,1.8375,534.5958333,263.075,
2/14/2017 0:00,1025.495652,18.15217391,78.69565217,138.2608696,1.747826087,455.925,189.6875,
2/15/2017 0:00,1023.570833,19.04166667,83.41666667,119.375,1.8,382.5041667,113.3583333,0.000001
2/16/2017 0:00,1018.320833,21.75,79.27083333,102.0833333,2.633333333,561.2125,188.3958333,
2/17/2017 0:00,1018.383333,22.02083333,82.5,131.25,3.45625,510.8541667,149.4125,
2/18/2017 0:00,1019.425,21.89583333,74.60416667,110.2083333,2.564583333,621.8166667,235.5083333,
2/19/2017 0:00,1013.8,21.58333333,77.10416667,109.375,3.61875,643.1875,265.325,
2/20/2017 0:00,1009.05,22.8125,85.4375,138.3333333,4.391666667,628.1958333,198.6,0.000001
2/21/2017 0:00,1010.820833,23.625,92.0625,118.125,4.441666667,658.3208333,162.875,
2/22/2017 0:00,1010.841667,25.20833333,89.6875,125,3.7875,648.2166667,202.1125,
2/23/2017 0:00,1014.508333,20.29166667,79.89583333,78.54166667,5.289583333,414.3333333,62.21666667,1.1
2/24/2017 0:00,1020.6125,15.85416667,60.70833333,39.16666667,4.09375,711.7541667,169.0708333,0.000001
2/25/2017 0:00,1020.9875,14.47916667,71.22916667,152.9166667,3.1,695.2291667,145.5083333,
2/26/2017 0:00,1020.779167,16.85416667,62.8125,158.125,2,740.0833333,259.45,
2/27/2017 0:00,1020.925,18.5,53.97916667,103.125,2.272916667,473.3375,212.35,
2/28/2017 0:00,1018.883333,18.16666667,71.5,102.7083333,1.9875,517.8166667,268.4208333,
3/1/2017 0:00,1020.779167,16.54166667,93.14583333,269.7916667,2.964583333,312.2333333,46.4375,0.000001
3/2/2017 0:00,1018.008333,19.70833333,72.89583333,196.25,2.35,669.4916667,253.1375,
3/3/2017 0:00,1012.508333,20.14583333,74.58333333,99.16666667,2.935416667,657.3208333,282.0458333,
3/4/2017 0:00,1009.466667,21.35416667,91.52083333,128.9583333,3.083333333,606.9625,203.7375,0.000001
3/5/2017 0:00,1008.529167,22.72916667,91.1875,132.0833333,3.329166667,460.6041667,182.1833333,0.000001
3/6/2017 0:00,1011.320833,21.9375,84.5,62.70833333,3.445833333,352.1416667,79.7625,0.000001
3/7/2017 0:00,1013.716667,17.16666667,96.02083333,47.91666667,3.975,427.3,71.39583333,1.5
3/8/2017 0:00,1015.591667,16.70833333,89.41666667,43.75,2.829166667,371.3083333,56.23333333,19.6
3/9/2017 0:00,1012.945833,16.5625,93.89583333,61.45833333,2.916666667,452.7875,195.9958333,1.4
3/10/2017 0:00,1009.841667,19.0625,90.41666667,90.20833333,1.704166667,526.3833333,281.7333333,0.7
3/11/2017 0:00,1010.7375,20.375,99.125,72.29166667,1.466666667,371.5041667,101.0208333,0.2
3/12/2017 0:00,1009.575,22.075,99.7,127,2.3825,641.2916667,206.1166667,1.5
3/13/2017 0:00,1007.570833,24.08333333,97.04166667,111.4583333,3.01875,669.7791667,236.7416667,1.3
3/14/2017 0:00,1010.8,24.60416667,94.02083333,78.54166667,3.291666667,376.0125,50.87083333,
3/15/2017 0:00,1012.654167,19.35416667,98.64583333,67.5,3.404166667,537.95,195.4916667,2.4
3/16/2017 0:00,1011.2375,19.89583333,100,57.08333333,2.6125,420.4041667,77.875,2.5
3/17/2017 0:00,1011.675,20.25,99.75,63.75,2.747916667,393.4583333,58.775,7.8
3/18/2017 0:00,1011.9875,23.25,98.375,103.5416667,3.039583333,472.8583333,196.4125,1.2
3/19/2017 0:00,1011.695833,23.97916667,97.45833333,111.875,4.039583333,498.9583333,156.6208333,0.6
3/20/2017 0:00,1011.195833,24.875,95.9375,129.7916667,3.995833333,549.8083333,193.25,1.9
3/21/2017 0:00,1010.341667,25.02083333,92.125,130,4.602083333,526.7583333,87.94583333,0.3
3/22/2017 0:00,1008.3625,25.5625,93.39583333,131.4583333,4.179166667,677.7333333,247.575,0.7
3/23/2017 0:00,1009.716667,26.3125,90.14583333,134.1666667,4.725,725.4958333,264.5583333,0.4
3/24/2017 0:00,1010.779167,26.0625,93.20833333,134.7916667,4.922916667,599.3541667,125.5416667,0.000001
3/25/2017 0:00,1014.508333,22.25,86.0625,59.58333333,4.54375,507.8625,66.56666667,36.8
3/26/2017 0:00,1020.883333,18.89583333,68.5625,100,2.60625,650.2791667,202.8625,0.3
3/27/2017 0:00,1021.404167,19.10416667,67.60416667,99.16666667,2.072916667,397.8666667,198.0166667,
3/28/2017 0:00,1015.716667,20.64583333,90.47916667,119.1666667,2.916666667,518.5916667,310.625,1.8
3/29/2017 0:00,1014.2375,22.10416667,97.47916667,116.25,2.970833333,458.6541667,153.5291667,1.5
3/30/2017 0:00,1013.195833,24.45833333,94.77083333,115.625,3.1375,544.5083333,185.8583333,
3/31/2017 0:00,1015.095455,21.25,98.36363636,152.0454545,3.022727273,588.6916667,88.4,28
4/1/2017 0:00,1019.180952,21.85714286,71.30952381,76.66666667,3.066666667,709.7791667,320.7125,
4/2/2017 0:00,1018.8,21.70833333,70.39583333,101.4583333,2.5625,587.2458333,306.8166667,
4/3/2017 0:00,1016.445833,22.75,82.27083333,100.4166667,3.258333333,593.1083333,247.9625,
4/4/2017 0:00,1013.820833,22.95833333,94.54166667,118.125,4.5625,603.1125,111.2875,
4/5/2017 0:00,1010.675,23.375,94.1875,122.0833333,4.210416667,485.7958333,118.5125,
4/6/2017 0:00,1008.320833,24.625,96.75,114.1666667,3.941666667,558.1458333,239.9666667,0.000001
4/7/2017 0:00,1007.9875,25.1875,98.77083333,122.0833333,4.333333333,565.4958333,170.1125,0.000001
4/8/2017 0:00,1006.529167,24.97916667,100,111.6666667,3.858333333,672.5791667,250.5625,3.4
4/9/2017 0:00,1003.883333,26.3125,96.5,102.2916667,3.595833333,581.6125,278.4708333,
4/10/2017 0:00,1001.508333,27.5,93.97916667,68.125,2.56875,667.0833333,314.4666667,
4/11/2017 0:00,1002.341667,28.64583333,89.64583333,88.54166667,3.34375,527.05,320.5625,
4/12/2017 0:00,1010.756522,22.95652174,87.91304348,60.65217391,4.37826087,484.4041667,58.99166667,2.2
4/13/2017 0:00,1015.633333,23.52083333,75.91666667,154.7916667,2.460416667,413.1541667,176.1875,0.000001
4/14/2017 0:00,1012.091667,23.66666667,86.3125,94.375,2.7625,542.75,321.0291667,
4/15/2017 0:00,1009.341667,24.70833333,94.375,120.8333333,3.45,494.55,220.4541667,
4/16/2017 0:00,1009.633333,25.85416667,97.02083333,121.875,3.639583333,556.2416667,219.5291667,0.000001
4/17/2017 0:00,1009.966667,26.125,96.64583333,104.375,2.939583333,501.4541667,220.725,0.8
4/18/2017 0:00,1008.55,22.1875,100,101.25,2.947916667,393.2791667,169.2083333,0.7
4/19/2017 0:00,1004.758333,26.20833333,92.95833333,118.75,2.883333333,710.05,241.6375,0.8
4/20/2017 0:00,1004.55,28.70833333,87.8125,90,3.01875,733.8041667,313.9666667,
4/21/2017 0:00,1005.508333,27.58333333,84.75,88.54166667,4.10625,749.2583333,233.9416667,3.1
4/22/2017 0:00,1012.945833,22.70833333,72.29166667,145.2083333,3.216666667,680.6333333,327.0875,1.2
4/23/2017 0:00,1012.925,21.35416667,91.66666667,90.41666667,1.425,520.925,310.7333333,1.8
4/24/2017 0:00,1010.404167,22.625,97.375,99.375,2.64375,387.1291667,192.7291667,
4/25/2017 0:00,1007.675,25.1875,92.35416667,120.4166667,2.729166667,424.7541667,205.3791667,
4/26/2017 0:00,1008.070833,27.10416667,88.08333333,162.2916667,2.133333333,434.6791667,268.1666667,
4/27/2017 0:00,1012.175,23.625,95.72916667,124.7916667,3.083333333,572.1208333,215.8333333,5.1
4/28/2017 0:00,1014.425,24,67.91666667,78.54166667,2.172916667,679.8125,300.9041667,
4/29/2017 0:00,1012.445833,25.10416667,80.52083333,120.625,3.0125,583.0541667,328.9166667,
4/30/2017 0:00,1008.883333,24.5625,95.75,96.66666667,3.764583333,566.6208333,311.85,
5/1/2017 0:00,1007.3625,28.04166667,90.85416667,124.375,4.289583333,565.8041667,285.875,
5/2/2017 0:00,1006.675,28.625,91.3125,124.1666667,4.50625,533.2791667,231.6375,
5/3/2017 0:00,1005.4875,28.79166667,95.70833333,103.3333333,4.425,502.1625,274.1125,
5/4/2017 0:00,1008.695833,29.58333333,81.1875,87.5,3.883333333,670.2291667,321.3541667,0.000001
5/5/2017 0:00,1011.591667,28.25,83.04166667,122.9166667,2.745833333,522.525,213.1,
5/6/2017 0:00,1012.3625,26.8125,94.5,150.8333333,2.427083333,516.8625,267.45,0.3
5/7/2017 0:00,1010.3,28.375,88.02083333,94.16666667,3.041666667,746.0791667,267.3458333,
5/8/2017 0:00,1007.591667,29,89.04166667,123.75,3.783333333,656.5916667,299.8708333,0.1
5/9/2017 0:00,1009.404167,27.83333333,87.10416667,99.58333333,3.385416667,557.3666667,319.6291667,0.000001
5/10/2017 0:00,1011.029167,28.41666667,87.41666667,120.8333333,3.5375,503.6583333,264.9083333,
5/11/2017 0:00,1010.529167,28.58333333,87.52083333,125,3.891666667,720.55,311.6041667,8.7
5/12/2017 0:00,1010.133333,25.89583333,91.25,119.7916667,3.0625,430.2083333,273.6791667,39.8
5/13/2017 0:00,1008.570833,27.20833333,84.6875,118.9583333,2.545833333,420.2458333,262.3083333,3.1
5/14/2017 0:00,1006.904167,28.14583333,85.60416667,120,3.5625,561.6,292.55,0.000001
5/15/2017 0:00,1006.1125,28.10416667,84.54166667,100.8333333,2.5875,591.8458333,310.6583333,3.1
5/16/2017 0:00,1008.195833,29.08333333,60.875,156.0416667,3.029166667,895.1416667,327.625,4
5/17/2017 0:00,1009.883333,25.29166667,86.1875,165,1.902083333,194.45,54.99583333,0.000001
5/18/2017 0:00,1010.966667,22.14583333,95.35416667,238.3333333,2.497916667,228.5541667,19.5875,1.5
5/19/2017 0:00,1008.55,21.75,100,293.125,2.58125,215.8625,10.37083333,16.1
5/20/2017 0:00,1004.2375,26,87.04166667,175.625,2.51875,484.6458333,332.7791667,1.3
5/21/2017 0:00,1003.195833,26.4375,97.52083333,84.79166667,2.870833333,377.725,227.7166667,0.9
5/22/2017 0:00,1002.925,28.97916667,92.72916667,116.25,3.752083333,417.0833333,210.9583333,0.1
5/23/2017 0:00,1003.322727,30.13636364,91.45454545,97.5,3.618181818,406.4291667,223.6208333,0.000001
5/24/2017 0:00,1005.8,27.5625,88.70833333,141.0416667,3.310416667,566.4958333,264.7666667,22.5
5/25/2017 0:00,1009.8625,26.83333333,61.125,114.5833333,3.479166667,683.1333333,289.5416667,3.9
5/26/2017 0:00,1009.820833,27.3125,48.47916667,86.25,3.070833333,654.6583333,339.8375,
5/27/2017 0:00,1008.695833,27.33333333,64,119.375,1.920833333,642.1125,339.5041667,
5/28/2017 0:00,1008.05,28.125,61.91666667,115.2083333,1.9875,677.3833333,338.6875,
5/29/2017 0:00,1007.425,28.5,68.9375,96.04166667,2.460416667,675.6291667,311.7791667,
5/30/2017 0:00,1006.995652,28.67391304,81.2826087,93.69565217,2.604347826,632.1541667,323.8583333,
5/31/2017 0:00,1003.883333,29.75,83.58333333,98.75,3.3125,689.5208333,319.4666667,
6/1/2017 0:00,999.3625,32.0625,71.45833333,148.3333333,2.864583333,776.4083333,311.2041667,
6/2/2017 0:00,998.1541667,34.08333333,61.79166667,172.5,2.65625,852.375,313.0791667,
6/3/2017 0:00,997.2791667,35.20833333,53.79166667,182.0833333,3.433333333,954.0833333,336.3916667,
6/4/2017 0:00,996.2375,35.25,53.47916667,154.375,2.404166667,1042.970833,333.3958333,
6/5/2017 0:00,998.2166667,34.45833333,59.95833333,141.875,3.377083333,1016.858333,338.4458333,
6/6/2017 0:00,1004.091667,30.0625,81.70833333,89.58333333,4.508333333,725.0583333,322.7708333,27.5
6/7/2017 0:00,1007.8,26.25,94.72916667,186.4583333,2.327083333,365.75,145.5041667,35.4
6/8/2017 0:00,1005.7375,28.85416667,83.29166667,108.75,2.3,525.1,259.8958333,3.3
6/9/2017 0:00,1005.008333,29.16666667,84.45833333,116.6666667,3.825,640.9875,312.3291667,0.1
6/10/2017 0:00,1004.570833,28.875,90.70833333,117.0833333,3.1125,542.1458333,294.1416667,0.000001
6/11/2017 0:00,1003.6125,29.66666667,87.1875,108.125,3.23125,610.4708333,326.075,
6/12/2017 0:00,1002.195833,30.10416667,89.52083333,113.75,3.189583333,571.5083333,314.1958333,2.2
6/13/2017 0:00,1003.279167,28.52083333,95.04166667,108.5416667,2.26875,403.1125,194,30.9
6/14/2017 0:00,1004.841667,27.6875,96.60416667,77.29166667,3.085416667,492.3375,271.3541667,0.000001
6/15/2017 0:00,1003.175,29.5,92.60416667,92.08333333,2.939583333,611.75,309.7083333,
6/16/2017 0:00,1001.925,30.16666667,88.14583333,50.20833333,3.183333333,523.6458333,218.9458333,
6/17/2017 0:00,1002.7375,27.58333333,84.8125,104.1666667,2.6,270.9375,113.5583333,5.3
6/18/2017 0:00,1002.258333,27.5625,95.35416667,90.625,2.33125,362.9041667,214.1291667,0.1
6/19/2017 0:00,1001.779167,28.25,91.35416667,87.08333333,2.660416667,459.575,301.075,48.1
6/20/2017 0:00,1000.925,28.66666667,86.89583333,91.25,2.114583333,297.3916667,174.4208333,10.7
6/21/2017 0:00,1000.3625,29.95833333,83.72916667,93.95833333,2.29375,642.8333333,296.5833333,0.000001
6/22/2017 0:00,1001.279167,30.58333333,83.04166667,105.4166667,3.03125,580.0958333,284.9541667,
6/23/2017 0:00,1002.258333,30.39583333,89.625,116.6666667,4.00625,676.7958333,291.6208333,0.000001
6/24/2017 0:00,1001.8,30.8125,84.70833333,112.9166667,3.516666667,693.8833333,326.5375,
6/25/2017 0:00,1002.570833,29.5,87.60416667,138.3333333,2.595833333,631.6791667,298.2333333,29.7
6/26/2017 0:00,1004.570833,29,90.41666667,87.91666667,2.870833333,575.8875,311.5625,0.3
6/27/2017 0:00,1005.383333,29.8125,88.41666667,115.4166667,3.660416667,602.8541667,277.9125,0.1
6/28/2017 0:00,1006.445833,27.97916667,95.97916667,115.2083333,3.108333333,522.9125,208.3916667,4.3
6/29/2017 0:00,1005.633333,27.1875,97.22916667,101.6666667,3.147916667,405.2583333,135.8333333,14.5
6/30/2017 0:00,1003.175,28.83333333,88.77083333,117.0833333,3.127083333,589.2916667,266.825,0.4
7/1/2017 0:00,1001.320833,29.64583333,86.8125,120.2083333,2.01875,546.9333333,230.3083333,
7/2/2017 0:00,1000.7375,29.6875,87.45833333,124.7916667,1.84375,169.6333333,75.17083333,0.1
7/3/2017 0:00,1001.154167,28.52083333,94.27083333,69.58333333,2.033333333,119.5791667,36.44583333,0.8
7/4/2017 0:00,1002.175,28.20833333,93.47916667,86.25,2.575,300.2583333,171.25,4.6
7/5/2017 0:00,1004.175,28.375,94.45833333,122.9166667,3.277083333,564.1416667,310.75,10.5
7/6/2017 0:00,1003.758333,28.97916667,92.60416667,116.4583333,3.314583333,543.8583333,311.5583333,0.8
7/7/2017 0:00,1003.175,28.625,92.41666667,95.20833333,3.5,421.6083333,304.2166667,0.3
7/8/2017 0:00,1004.258333,27.4375,94.04166667,90.83333333,2.975,583.9291667,306.8125,57.4
7/9/2017 0:00,1004.216667,29.3125,86.08333333,107.9166667,2.260416667,737.3208333,286.0666667,2.4
7/10/2017 0:00,1003.2375,28.22916667,95.33333333,133.3333333,2.195833333,380.4166667,195.1666667,0.000001
7/11/2017 0:00,1004.966667,27.33333333,96.625,89.375,3.308333333,340.5375,247.1958333,7.6
7/12/2017 0:00,1007.216667,27.22916667,97.33333333,90.20833333,2.725,577.2,299.7458333,27.4
7/13/2017 0:00,1006.008333,28.3125,89.45833333,91.25,2.697916667,546.3125,290.0416667,24
7/14/2017 0:00,1004.591667,28.4375,91.33333333,65.83333333,2.491666667,522.4625,312.7916667,13.7
7/15/2017 0:00,1004.154167,27.77083333,94.125,73.33333333,2.072916667,513.9333333,311.8416667,0.1
7/16/2017 0:00,1002.7375,28.5625,85.125,113.9583333,3.154166667,533.7333333,264.2625,6.1
7/17/2017 0:00,1003.654167,26.70833333,98.04166667,64.16666667,3.93125,770.7916667,213.75,152.5
7/18/2017 0:00,1006.425,27.375,97.04166667,76.66666667,2.154166667,331.4416667,210.5958333,12.9
7/19/2017 0:00,1005.029167,27.25,97.20833333,110.4166667,2.904166667,558.2208333,238.2708333,56.7
7/20/2017 0:00,1004.633333,26.4375,98.64583333,76.66666667,2.604166667,517.4833333,214.825,18.1
7/21/2017 0:00,1006.945833,26.79166667,98.54166667,91.04166667,2.0875,442.475,246.8458333,29.7
7/22/2017 0:00,1008.05,28.10416667,90.70833333,178.3333333,2.322916667,493.5041667,280.7625,
7/23/2017 0:00,1005.466667,29.29166667,81.95833333,284.7916667,2.3125,480.325,305.0375,7.5
7/24/2017 0:00,1002.508333,29.10416667,91.22916667,177.7083333,2.341666667,525.2791667,283.2625,
7/25/2017 0:00,1002.8,27.77083333,95.9375,144.375,2.202083333,246.45,208.3541667,15.1
7/26/2017 0:00,1002.716667,29.5625,82.8125,131.4583333,1.977083333,527.8583333,263.9208333,
7/27/2017 0:00,1002.445833,30.79166667,77.04166667,94.16666667,1.95,619.775,327.3166667,
7/28/2017 0:00,1003.675,30.20833333,80.20833333,93.95833333,1.885416667,630.7833333,317.5666667,
7/29/2017 0:00,1001.8625,31.20833333,77.16666667,147.2916667,1.979166667,604.1875,325.45,0.8
7/30/2017 0:00,998.4041667,32.5625,76,175,2.364583333,523.8208333,316.2083333,
7/31/2017 0:00,997.7583333,31.625,80.77083333,52.08333333,2.466666667,565.7791667,325.8,
8/1/2017 0:00,999.675,29.22916667,87.75,138.125,2.516666667,465.8541667,238.7708333,18.5
8/2/2017 0:00,998.6541667,29.20833333,94.33333333,82.91666667,2.247916667,327.3791667,179.875,2.2
8/3/2017 0:00,997.8833333,27.625,99.39583333,136.4583333,1.6,469.2333333,278.4166667,12.7
8/4/2017 0:00,998.1333333,27.5625,98.72916667,69.79166667,1.322916667,155.075,118.8041667,89.9
8/5/2017 0:00,1000.841667,27.83333333,98.375,77.70833333,2.964583333,407.2875,243.7708333,0.2
8/6/2017 0:00,1003.570833,30.10416667,82.97916667,105,2.389583333,518.4125,306.5708333,10.3
8/7/2017 0:00,1003.529167,31.0625,79.33333333,101.25,2.047916667,544.5166667,320.0375,0.5
8/8/2017 0:00,1002.070833,32.1875,73.3125,110.8333333,2.527083333,706.2541667,323.8041667,
8/9/2017 0:00,1001.466667,32.4375,74.20833333,131.0416667,2.247916667,577.6833333,298.6333333,
8/10/2017 0:00,1001.778261,30.04347826,86.2173913,120,2.486956522,629.3416667,270.7,
8/11/2017 0:00,1001.904167,31.9375,75.04166667,111.875,3.16875,630.3625,303.6208333,
8/12/2017 0:00,1003.1125,31.16666667,82.27083333,110,2.920833333,641.5583333,277.7125,
8/13/2017 0:00,1004.1125,30.77083333,88.875,113.125,2.68125,585.2416667,235.175,
8/14/2017 0:00,1004.008333,29.66666667,93.91666667,120.8333333,3.133333333,376.2333333,176.0791667,
8/15/2017 0:00,1004.466667,26.0625,98.8125,110.625,2.80625,204.2333333,52.49583333,32.6
8/16/2017 0:00,1004.841667,26.66666667,96.20833333,107.9166667,3.34375,254.2208333,39.90416667,8.1
8/17/2017 0:00,1006.8625,26.10416667,98.8125,103.9583333,2.425,257.7541667,114.6916667,29.2
8/18/2017 0:00,1008.841667,26.97916667,94.9375,141.6666667,1.529166667,408.0875,231.2625,10.9
8/19/2017 0:00,1008.529167,28.3125,84.9375,123.9583333,1.564583333,356.7583333,231.175,
8/20/2017 0:00,1006.425,29.72916667,80.4375,97.91666667,2.214583333,515.6125,267.2166667,
8/21/2017 0:00,1003.7375,30,80.10416667,86.45833333,2.491666667,521.5375,320.1208333,
8/22/2017 0:00,1000.9875,30.95833333,81.39583333,150.625,2.258333333,459.4916667,321.3833333,
8/23/2017 0:00,999.4458333,29.77083333,92.875,176.25,2.55,242.4041667,155.1875,6.2
8/24/2017 0:00,1000.05,26.27083333,96.14583333,211.4583333,4.14375,306.1458333,59.17083333,14.3
8/25/2017 0:00,1004.3,27.5,98.08333333,81.66666667,3.702083333,362.6083333,185.6541667,4.7
8/26/2017 0:00,1005.466667,27.52083333,89.10416667,152.7083333,1.93125,393.8791667,299.3375,0.2
8/27/2017 0:00,1003.966667,28.64583333,86.625,279.7916667,2.075,450.3708333,309.4166667,
8/28/2017 0:00,1003.820833,29.33333333,80.91666667,113.5416667,3.3125,533.3208333,308.5541667,
8/29/2017 0:00,1005.904167,26.75,97.25,93.54166667,3.345833333,250.5083333,56.8625,6
8/30/2017 0:00,1007.758333,26.25,97.20833333,67.29166667,3.252083333,406.1208333,253.3916667,8.6
8/31/2017 0:00,1007.3625,29.16666667,85.14583333,69.375,1.847916667,432.6166667,263.0916667,28.1
9/1/2017 0:00,1004.591667,29.6875,89.625,96.04166667,2.314583333,492.7916667,308.3166667,
9/2/2017 0:00,1002.3625,30.5,86.02083333,71.66666667,2.589583333,510.4958333,298.125,
9/3/2017 0:00,1003.675,28.95833333,93.29166667,89.375,2.783333333,437.1416667,263.7875,1.2
9/4/2017 0:00,1004.445833,28.1875,96.8125,84.58333333,2.047916667,450.3791667,236.3166667,15.4
9/5/2017 0:00,1004.758333,28.9375,92.10416667,111.25,1.985416667,490.6458333,292.4291667,0.5
9/6/2017 0:00,1005.154167,29.14583333,89.02083333,62.08333333,1.6625,469.5208333,279.0166667,
9/7/2017 0:00,1006.675,27.85416667,91.10416667,152.9166667,2.458333333,450.9458333,244.5541667,0.000001
9/8/2017 0:00,1006.904167,26.9375,96.4375,73.75,2.266666667,447.15,284.9083333,2.6
9/9/2017 0:00,1005.3625,27.45833333,92.77083333,82.5,2.833333333,339.35,211.3875,2
9/10/2017 0:00,1006.320833,27.60416667,89.95833333,79.58333333,2.9375,286.3708333,192.275,4.7
9/11/2017 0:00,1008.383333,27.60416667,86.29166667,133.75,1.660416667,389.475,267.7208333,1.7
9/12/2017 0:00,1009.633333,28.10416667,85.89583333,55.625,1.516666667,336.3375,239.7958333,4.2
9/13/2017 0:00,1008.841667,29.10416667,78.375,181.0416667,2.222916667,490.8375,270.9333333,0.000001
9/14/2017 0:00,1006.3625,29.14583333,77.79166667,305.4166667,2.741666667,414.8875,264.125,34.4
9/15/2017 0:00,1005.1125,27.54166667,76.125,133.9583333,4.46875,683.2791667,105.2583333,10.7
9/16/2017 0:00,1008.758333,25.33333333,93.91666667,121.25,3.304166667,441.5875,122.3833333,103.9
9/17/2017 0:00,1010.154167,28.25,79.91666667,243.5416667,1.741666667,431.7625,295.4666667,
9/18/2017 0:00,1007.425,29.95833333,80.5,95.83333333,2.202083333,527.65,293.4208333,
9/19/2017 0:00,1006.3,30.66666667,81.89583333,122.2916667,3.985416667,580.1,287.9375,
9/20/2017 0:00,1007.070833,29.6875,78.27083333,154.5833333,2.916666667,547.925,276.7333333,9.6
9/21/2017 0:00,1007.175,29.70833333,73.4375,70,2.108333333,514.4041667,269.9541667,6.6
9/22/2017 0:00,1007.9875,28.54166667,84.04166667,132.2916667,2.216666667,497.3041667,265.2458333,34.1
9/23/2017 0:00,1008.779167,28.52083333,83.29166667,65.83333333,1.347916667,479.9041667,256.3,0.000001
